PROJECT NUMBER,BUILDING ID,PROJECT DESCRIPTION,SCHOOL NAME,SCHOOL ADDRESS,SED APPROVED ESTIMATE,DATE APPLICATION SUBMITTED TO SED,BOROUGH,POSTCODE,LATITUDE,LONGITUDE,COMMUNITY BOARD,COUNCIL DISTRICT,CENSUS TRACT (2020),BIN,BBL,NTA (2020)
1FB5,K166,Science Lab Upgrade,VAN SICLEN COMMUNITY MIDDLE SC,800 VAN SICLEN AVENUE,1048750,03/31/2023,BROOKLYN,11207,40.66011,-73.885387,305,42,1104,3097675,3043490050,BK0503
1FB6,M169,CAFETARIA/MULTI PURPOSE,M169 SPED - MANHATTAN,110 EAST 88 STREET,103365,03/31/2023,MANHATTAN,10128,40.781227,-73.955673,108,4,14802,1048043,1015167502,MN0802
1FB7,K130,Indoor Building Improvement - Conversion of Administrative Space into Classrooms,P.S. 130 - BROOKLYN,70 OCEAN PARKWAY,600000,03/31/2023,BROOKLYN,11218,40.648884,-73.975607,307,39,50001,3124019,3053190001,BK0701
1FB8,K224,Auditorium Upgrade - replace and upgrade auditorium sound system and lighting.,P.S. 224 - BROOKLYN,757 WORTMAN AVENUE,111340,03/31/2023,BROOKLYN,11208,40.664075,-73.866092,305,42,1220,3098980,3045300001,BK0505
1FB9,K384,Gymnasium Upgrade,K053 SPED - BROOKLYN,242 COOPER STREET,500000,03/31/2023,BROOKLYN,11207,40.690353,-73.904803,304,37,409,3080043,3034420001,BK0402
1FBA,K410,CAFETARIA/MULTI PURPOSE,ABRAHAM LINCOLN HS - BROOKLYN,2800 OCEAN PARKWAY,676220,03/31/2023,BROOKLYN,11235,40.581681,-73.967308,313,47,354,3196293,3072540001,BK1302
1FBB,Q059,LIBRARY RECONSTRUCTION AND UPGRADE,I.S. 59 - QUEENS,132-55 RIDGEDALE STREET,940000,03/31/2023,QUEENS,11413,40.68173,-73.753429,412,27,352,4274083,4127230076,QN1205
1FBC,Q227,Science Lab Upgrade,I.S. 227 - QUEENS,32-02 JUNCTION BOULEVARD,2625000,03/31/2023,QUEENS,11369,40.758408,-73.874472,403,21,353,4034891,4014230001,QN0302
1FBD,R435,Science Lab Upgrade,NEW DORP HS - STATEN ISLAND,465 NEW DORP LANE,75000,03/31/2023,STATEN IS,10306,40.569393,-74.107737,502,50,11204,5055367,5039300010,SI9592
1FBE,X045,Auditorium Upgrade - replace and upgrade auditorium sound system and lighting.,I.S. 45 - BRONX,2502 LORILLARD PLACE,642000,03/31/2023,BRONX,10458,40.858692,-73.887214,206,15,387,2011937,2030670001,BX0603
1FBF,Q062,Indoor Building Improvement - Conversion of Administrative Space into Classrooms,P.S. 62 - QUEENS,97-25 108 STREET,1200000,03/31/2023,QUEENS,11419,40.688577,-73.836162,409,29,110,4197909,4094100001,QN0903
1FBG,X105,Building Additions,P.S. 105 - BRONX,725 BRADY AVENUE,57041739,03/31/2023,BRONX,10462,40.852398,-73.866617,211,13,22404,2048794,2042880001,BX1101
1FBH,K110,Building Envelope Improvement - Reconstruction of Exterior Masonry,P.S. 110 - BROOKLYN,124 MONITOR STREET,1647849,03/31/2023,BROOKLYN,11222,40.723897,-73.942312,301,33,591,3067144,3026880042,BK0101
1FBI,Q415,Auditorium Upgrade - replace and upgrade auditorium sound system and lighting.,BENJAMIN N. CARDOZO HS - QUEEN,57-00 223 STREET,3296621,03/31/2023,QUEENS,11364,40.752333,-73.75599,411,23,138501,4161735,4075290001,QN1102
1FBJ,K804,SECURITY CAMERA SYSTEM UPGRADE,COBBLE  HILL SCHL OF AMER. STU,347 BALTIC STREET,364435,03/31/2023,BROOKLYN,11201,40.684524,-73.990993,306,39,6902,3006356,3003970011,BK0601
1FBK,K987,SECURITY CAMERA SYSTEM UPGRADE,BROOKLYN HIGH SCHOOL FOR LAW A,1396 BROADWAY,271316,03/31/2023,BROOKLYN,11221,40.688831,-73.920906,303,41,375,3039676,3014820001,BK0302
1FBL,M477,Building System Improvement - Reconstruction of Temperature Control System,STUYVESANT HS - MANHATTAN,345 CHAMBERS STREET,2532435,03/31/2023,MANHATTAN,10282,40.7177,-74.01399,101,1,31703,1084587,1000160215,MN0101
1FBM,R024,Indoor Building Improvement,I.S. 24 - STATEN ISLAND,225 CLEVELAND AVENUE,887787,03/31/2023,STATEN IS,10308,40.545281,-74.14632,503,51,13203,5065854,5051530108,SI0302
1FBN,Q164,Building System Improvement - Heating Plant Upgrade,P.S. 164 - QUEENS,138-01 77 AVENUE,437747,03/31/2023,QUEENS,11367,40.720924,-73.823362,408,24,77902,4142980,4066060002,QN0801
1FBO,M084,Lead Paint Abatement,P.S. 84 - MANHATTAN,32 WEST 92 STREET,28378,03/31/2023,MANHATTAN,10025,40.789526,-73.967574,107,6,177,1081042,1012050006,MN0702
1FBP,X116,Lead Paint Abatement,I.S. 217 - BRONX,977 FOX STREET,14661,03/31/2023,BRONX,10459,40.822443,-73.893902,202,17,159,2005660,2027140004,BX0202
1FBQ,X130,Lead Paint Abatement,P.S. 130 - BRONX,750 PROSPECT AVENUE,14350,03/31/2023,BRONX,10455,40.817721,-73.902421,202,17,85,2005168,2026880001,BX0202
1FBR,X779,Lead Paint Abatement,P.S. 315 - BRONX,2865 CLAFLIN AVENUE,14492,03/31/2023,BRONX,10468,40.873239,-73.899722,208,14,26702,2086833,2032500073,BX0801
1FBT,X183,RECONSTRUCTION OF VENTILATION SYSTEM,THE URBAN ASSEMBLY BRONX ACADE,339 MORRIS AVENUE,1290309,03/31/2023,BRONX,10451,40.813641,-73.925313,201,8,51,2000957,2023330070,BX0101
1FBU,K208,RECONSTRUCTION OF VENTILATION SYSTEM,P.S. 208 - BROOKLYN,4801 AVENUE D,2693529,03/31/2023,BROOKLYN,11203,40.642031,-73.931151,317,45,840,3105680,3047690025,BK1702
1FBV,K196,RECONSTRUCTION OF VENTILATION SYSTEM,P.S. 196 - BROOKLYN,207 BUSHWICK AVENUE,1317683,03/31/2023,BROOKLYN,11206,40.708723,-73.940002,301,34,485,3071024,3030460001,BK0104
1FBW,R046,Indoor Building Improvement - Conversion of Administrative Space into Classrooms,P.S. 46 - STATEN ISLAND,41 REID AVENUE,737796,03/31/2023,STATEN IS,10305,40.59377,-74.08058,502,50,64,5047613,5032430001,SI0201
1FBX,Q097,Architectural and Barrier Removal,P.S. 97 - QUEENS,85-52 85 STREET,52829,03/31/2023,QUEENS,11421,40.694518,-73.859659,409,32,12,4181565,4088550020,QN0905
1FBY,R046,Architectural and Barrier Removal,P.S. 46 - STATEN ISLAND,41 REID AVENUE,19701,03/31/2023,STATEN IS,10305,40.59377,-74.08058,502,50,64,5047613,5032430001,SI0201
1FBZ,K188,Auditorium Upgrade - replace and upgrade auditorium sound system and lighting.,P.S. 188 - BROOKLYN,3314 NEPTUNE AVENUE,1500000,03/31/2023,BROOKLYN,11224,40.577217,-74.000194,313,47,328,3188726,3070060001,BK1302
1FC0,Q848,Architectural and Barrier Removal,P.S. 81 - QUEENS,511 SENECA AVENUE,10253,03/31/2023,QUEENS,11385,40.705315,-73.911909,405,34,545,4081987,4034340001,QN0502
1FC1,R460,Science Lab Upgrade,SUSAN E. WAGNER HS - STATEN IS,1200 MANOR ROAD,75000,03/31/2023,STATEN IS,10314,40.596896,-74.124169,502,50,181,5146639,5009550100,SI0203
1FC2,X079,AIR CONDITIONING SPLIT SYSTEM,SCHOOL FOR ENVIR CITIZEN - BRO,125 EAST 181 STREET,526541,03/31/2023,BRONX,10453,40.854872,-73.903458,205,14,23704,2013849,2031700001,BX0503
1FC3,X079,Indoor Building Improvement - Conversion of Administrative Space into Classrooms,SCHOOL FOR ENVIR CITIZEN - BRO,125 EAST 181 STREET,607268,03/31/2023,BRONX,10453,40.854872,-73.903458,205,14,23704,2013849,2031700001,BX0503
1FC4,X073,Asbestos  abatement,P.S. 73 - BRONX,1020 ANDERSON AVENUE,20711,03/31/2023,BRONX,10452,40.832706,-73.926838,204,16,189,2003051,2025040082,BX0402
1FC5,K234,INTERIOR SPACES,I.S. 234 - BROOKLYN,1875 EAST 17 STREET,3641632,03/31/2023,BROOKLYN,11229,40.60422,-73.955485,315,48,558,3184057,3068210244,BK1502
1FC6,K164,RECONSTRUCTION OF VENTILATION SYSTEM,P.S. 164 - BROOKLYN,4211 14 AVENUE,9508583,03/31/2023,BROOKLYN,11219,40.637486,-73.985955,312,44,232,3135976,3056000001,BK1202
1FC7,X027,RECONSTRUCTION OF VENTILATION SYSTEM,P.S. 277 - BRONX,519 ST ANNS AVENUE,11311705,03/31/2023,BRONX,10455,40.813517,-73.913402,201,8,43,2000114,2022740023,BX0101
1FC8,X062,Building Envelope Improvement - Window and Door Replacement,P.S. 62 - BRONX,660 FOX STREET,6832915,03/31/2023,BRONX,10455,40.814031,-73.900609,202,17,83,2005089,2026830065,BX0202
1FC9,K208,Building System Improvement - Installation of a Low-Voltage Electrical System,P.S. 208 - BROOKLYN,4801 AVENUE D,1430432,03/31/2023,BROOKLYN,11203,40.642031,-73.931151,317,45,840,3105680,3047690025,BK1702
1FCA,K208,Building System Improvement - Reconstruction of Temperature Control System,P.S. 208 - BROOKLYN,4801 AVENUE D,3235752,03/31/2023,BROOKLYN,11203,40.642031,-73.931151,317,45,840,3105680,3047690025,BK1702
1FCB,Q051,Code Compliance,P.S. 51 - QUEENS,87-45 117TH STREET,609584,03/31/2023,QUEENS,11418,40.699015,-73.832356,409,29,122,4449704,4093270026,QN0902
1FCC,X062,Architectural and Barrier Removal,P.S. 62 - BRONX,660 FOX STREET,17727600,03/31/2023,BRONX,10455,40.814031,-73.900609,202,17,83,2005089,2026830065,BX0202
1FCD,Q038,Indoor Building Improvement,P.S. 38 - QUEENS,135-21 241 STREET,1058917,03/31/2023,QUEENS,11422,40.671561,-73.734043,413,31,638,4284236,4132220001,QN1307
1FCE,Q038,Building Envelope Improvement - Parapet Reconstruction,P.S. 38 - QUEENS,135-21 241 STREET,3029092,03/31/2023,QUEENS,11422,40.671561,-73.734043,413,31,638,4284236,4132220001,QN1307
1FCF,Q038,Building Envelope Improvement - Parapet Reconstruction,P.S. 38 - QUEENS,135-21 241 STREET,847148,03/31/2023,QUEENS,11422,40.671561,-73.734043,413,31,638,4284236,4132220001,QN1307
1FCG,Q038,Building Envelope Improvement - Reconstruction of Exterior Masonry,P.S. 38 - QUEENS,135-21 241 STREET,2106213,03/31/2023,QUEENS,11422,40.671561,-73.734043,413,31,638,4284236,4132220001,QN1307
1FCH,K196,Building System Improvement - Reconstruction of Temperature Control System,P.S. 196 - BROOKLYN,207 BUSHWICK AVENUE,2836914,03/31/2023,BROOKLYN,11206,40.708723,-73.940002,301,34,485,3071024,3030460001,BK0104
1FCI,X405,Auditorium Upgrade - replace and upgrade auditorium sound system and lighting.,HERBERT H. LEHMAN HS - X,3000 EAST TREMONT AVENUE,1511051,03/31/2023,BRONX,10461,40.840733,-73.838685,210,13,194,2074045,2053680001,BX1002
1FCJ,Q139,SECURITY CAMERA SYSTEM UPGRADE,P.S. 139 - QUEENS,93-06 63 DRIVE,490276,03/31/2023,QUEENS,11374,40.72814,-73.863582,406,30,693,4072457,4030950050,QN0601
1FCK,X132,Asbestos  abatement,P.S. 132 - BRONX,1245 WASHINGTON AVENUE,22146,03/31/2023,BRONX,10456,40.831827,-73.906607,203,16,145,2001619,2023900001,BX0302
1FCL,R435,Science Lab Upgrade,NEW DORP HS - STATEN ISLAND,465 NEW DORP LANE,3462435,03/31/2023,STATEN IS,10306,40.569393,-74.107737,502,50,11204,5055367,5039300010,SI9592
1FCM,X400,Building System Improvement - Electrical Lighting Fixtures,BRONX INTERNATIONAL - BRONX,1110 BOSTON ROAD,58497,03/31/2023,BRONX,10456,40.827642,-73.904473,203,17,135,2004526,2026340001,BX0301
1FCN,Q102,Gymnasium Upgrade,P.S. 102 - QUEENS,55-24 VAN HORN STREET,500000,03/31/2023,QUEENS,11373,40.733514,-73.877857,404,30,479,4437597,4028790031,QN0401
1FCO,Q156,Building System Improvement - Reconstruction of Electrical Systems,P.S. 156 - QUEENS,229-02 137 AVENUE,400000,03/31/2023,QUEENS,11413,40.673069,-73.743173,413,31,646,4283015,4131700012,QN1305
1FCP,Q183,Auditorium Upgrade - replace and upgrade auditorium sound system and lighting.,P.S. 183 - QUEENS,2-45 BEACH 79 STREET,500000,03/31/2023,QUEENS,11693,40.589508,-73.805361,414,31,94202,4303354,4161120001,QN1402
1FCQ,Q209,Auditorium Upgrade - replace and upgrade auditorium sound system and lighting.,P.S. 209 - QUEENS,16-10 UTOPIA PARKWAY,440000,03/31/2023,QUEENS,11357,40.783608,-73.794654,407,19,1017,4128717,4057340001,QN0703
1FCR,X066,LIBRARY RECONSTRUCTION AND UPGRADE,P.S. 66 - BRONX,1001 JENNINGS STREET,797005,03/31/2023,BRONX,10460,40.831165,-73.887094,203,17,157,2010916,2030080001,BX0303
1FCT,Q470,Science Lab Upgrade,QUEENS COLLEGIATE SCHOOL - QUE,167-01 GOTHIC DRIVE,380437,03/31/2023,QUEENS,11432,40.713218,-73.797237,408,24,452,4448806,4098580100,QN0805
1FCU,K164,Building System Improvement - Installation of a Low-Voltage Electrical System,P.S. 164 - BROOKLYN,4211 14 AVENUE,1511498,03/31/2023,BROOKLYN,11219,40.637486,-73.985955,312,44,232,3135976,3056000001,BK1202
1FCV,M465,Asbestos  abatement,HS FOR HEALTH CAREER & SCIENCE,549 AUDUBON AVENUE,17516,03/31/2023,MANHATTAN,10040,40.855855,-73.92712,112,10,277,1076751,1021600018,MN1202
1FCW,R829,SECURITY CAMERA SYSTEM UPGRADE,P.S. 65 - STATEN ISLAND,98 GRANT STREET,127967,03/31/2023,STATEN IS,10301,40.634032,-74.078611,501,49,21,5013382,5005060081,SI0102
1FCX,R043,SECURITY CAMERA SYSTEM UPGRADE,CSI HS FOR INTERNATIONAL STUDI,100 ESSEX DRIVE,308271,03/31/2023,STATEN IS,10314,40.581315,-74.158589,502,51,27702,5149609,5024500320,SI0204
1FCY,Q744,SECURITY CAMERA SYSTEM UPGRADE,VOYAGES PREPARATORY - QUEENS,45-10 94TH STREET,198296,03/31/2023,QUEENS,11373,40.74373,-73.870642,404,25,463,4437166,4016000061,QN0401
1FCZ,Q262,SECURITY CAMERA SYSTEM UPGRADE,P.S. 306 - QUEENS,95-16 89TH AVENUE,202556,03/31/2023,QUEENS,11421,40.691765,-73.849006,409,32,20,4538070,4089750100,QN0905
1FD0,Q260,SECURITY CAMERA SYSTEM UPGRADE,P.S. 307 - QUEENS,40-20 100TH STREET,256316,03/31/2023,QUEENS,11368,40.748838,-73.865161,404,21,40701,4040271,4016080058,QN0402
1FD1,Q245,SECURITY CAMERA SYSTEM UPGRADE,P.S. 305 - QUEENS,378 SENECA AVENUE,234770,03/31/2023,QUEENS,11385,40.707121,-73.914998,405,34,53901,4538307,4034280015,QN0502
1FD2,Q244,SECURITY CAMERA SYSTEM UPGRADE,P.S. 244 - QUEENS,137-20 FRANKLIN AVENUE,203543,03/31/2023,QUEENS,11355,40.754654,-73.826759,407,20,79701,4541682,4051370043,QN0707
1FD3,M876,SECURITY CAMERA SYSTEM UPGRADE,GREGORIO LUPERON PREP. SCHOOL,501 WEST 165 STREET,113640,03/31/2023,MANHATTAN,10032,40.838167,-73.938642,112,10,251,1085733,1021230045,MN1201
1FD4,M267,SECURITY CAMERA SYSTEM UPGRADE,P.S. 267 - MANHATTAN,213 EAST 63 STREET,260883,03/31/2023,MANHATTAN,10065,40.763842,-73.964222,108,5,110,1087680,1014180007,MN0801
1FD5,K313,SECURITY CAMERA SYSTEM UPGRADE,I.S. 527 - BROOKLYN,283 ADAMS STREET,261359,03/31/2023,BROOKLYN,11201,40.694682,-73.988853,302,33,11,3331741,3001400010,BK0202
1FD6,Q124,SECURITY CAMERA SYSTEM UPGRADE,P.S. 124 - QUEENS,129-15 150 AVENUE,306977,03/31/2023,QUEENS,11420,40.665058,-73.811701,410,28,84602,4257530,4118820001,QN1001
1FD7,M185,SECURITY CAMERA SYSTEM UPGRADE,P.S. 185 - MANHATTAN,20 WEST 112 STREET,463869,03/31/2023,MANHATTAN,10026,40.798511,-73.949251,110,9,186,1051410,1015950015,MN1001
1FD8,M520,Building System Improvement - Electrical Lighting Fixtures,BERGTRAUM HS - MANHATTAN,411 PEARL STREET,377816,03/31/2023,MANHATTAN,10038,40.711442,-74.000851,101,1,2901,1001388,1001130100,MN0102
1FD9,M520,Building System Improvement - Electrical Lighting Fixtures,BERGTRAUM HS - MANHATTAN,411 PEARL STREET,327422,03/31/2023,MANHATTAN,10038,40.711442,-74.000851,101,1,2901,1001388,1001130100,MN0102
1FDA,M520,Auditorium Upgrade - replace and upgrade auditorium sound system and lighting.,BERGTRAUM HS - MANHATTAN,411 PEARL STREET,482423,03/31/2023,MANHATTAN,10038,40.711442,-74.000851,101,1,2901,1001388,1001130100,MN0102
1FDB,R024,Building Envelope Improvement - Parapet Reconstruction,I.S. 24 - STATEN ISLAND,225 CLEVELAND AVENUE,2537784,03/31/2023,STATEN IS,10308,40.545281,-74.14632,503,51,13203,5065854,5051530108,SI0302
1FDC,Q798,Building System Improvement - Heating Plant Upgrade,BACCALAUREATE SCL FOR GLOBAL E,34-12 36TH AVENUE,301331,03/31/2023,QUEENS,11106,40.755366,-73.927169,401,26,55,4009499,4006340036,QN0105
1FDD,Q223,Indoor Building Improvement - Conversion of Administrative Space into Classrooms,P.S. 223 - QUEENS,125-20 SUTPHIN BOULEVARD,1041259,03/31/2023,QUEENS,11434,40.674541,-73.789417,412,28,18401,4261713,4120510001,QN1203
1FDE,Q217,Asbestos  abatement,I.S. 217 - QUEENS,85-05 144 STREET,405306,03/31/2023,QUEENS,11435,40.71003,-73.812508,408,24,232,4208124,4097240173,QN0805
1FDF,Q026,Asbestos  abatement,P.S. 26 - QUEENS,195-02 69 AVENUE,168104,03/31/2023,QUEENS,11365,40.736922,-73.77799,408,23,134702,4153296,4071170421,QN0803
1FDG,M079,SECURITY CAMERA SYSTEM UPGRADE,M079 SPED - MANHATTAN,55 EAST 120 STREET,601638,03/31/2023,MANHATTAN,10035,40.802419,-73.942634,111,9,198,1053968,1017470001,MN1102
1FDH,M096,SECURITY CAMERA SYSTEM UPGRADE,P.S. 96 - MANHATTAN,216 EAST 120 STREET,314263,03/31/2023,MANHATTAN,10035,40.800256,-73.937558,111,8,194,1074333,1017840012,MN1102
1FDI,M057,SECURITY CAMERA SYSTEM UPGRADE,P.S. 57 - MANHATTAN,176 EAST 115 STREET,269868,03/31/2023,MANHATTAN,10029,40.797577,-73.94128,111,8,182,1083184,1016400139,MN1102
1FDJ,M072,SECURITY CAMERA SYSTEM UPGRADE,P.S. 72 - MANHATTAN,131 EAST 104 STREET,365780,03/31/2023,MANHATTAN,10029,40.791179,-73.947776,111,8,166,1081340,1016320011,MN1101
1FDK,Q038,RECONSTRUCTION OF VENTILATION SYSTEM,P.S. 38 - QUEENS,135-21 241 STREET,7970668,03/31/2023,QUEENS,11422,40.671561,-73.734043,413,31,638,4284236,4132220001,QN1307
1FDL,Q038,Building Envelope Improvement - Window and Door Replacement,P.S. 38 - QUEENS,135-21 241 STREET,4325681,03/31/2023,QUEENS,11422,40.671561,-73.734043,413,31,638,4284236,4132220001,QN1307
1FDM,K430,Asbestos  abatement,BROOKLYN TECH HS - K,29 FT GREENE PLACE,478184,03/31/2023,BROOKLYN,11217,40.688834,-73.976905,302,35,33,3058752,3020980013,BK0203
1FDN,Q042,Asbestos  abatement,P.S. 42 - QUEENS,488 BEACH 66 STREET,356011,03/31/2023,QUEENS,11692,40.594538,-73.795304,414,31,964,4302817,4160390014,QN1402
1FDO,X470,Asbestos  abatement,UNIVERSITY HEIGHTS HS - BRONX,701 ST ANNS AVENUE,297022,03/31/2023,BRONX,10455,40.81825,-73.91103,201,17,71,2001153,2023590240,BX0102
1FDP,Q146,Asbestos  abatement,P.S. 146 - QUEENS,98-01 159 AVENUE,179869,03/31/2023,QUEENS,11414,40.659873,-73.835068,410,32,884,4295163,4141680016,QN1003
1FDQ,Q220,Asbestos  abatement,P.S. 220 - QUEENS,62-10 108 STREET,738886,03/31/2023,QUEENS,11375,40.736524,-73.851455,406,24,745,4051290,4021430001,QN0602
1FDR,M171,Asbestos  abatement,P.S. 171 - MANHATTAN,19 EAST 103 STREET,175256,03/31/2023,MANHATTAN,10029,40.792122,-73.951961,111,8,168,1051497,1016090007,MN1101
1FDT,M125,Emergency Stabilization,P.S. 125 - MANHATTAN,425 WEST 123 STREET,135599,03/31/2023,MANHATTAN,10027,40.810431,-73.955809,109,7,20901,1059526,1019640012,MN0901
1FDU,K023,Emergency Response,P.S. 23 - BROOKLYN,545 WILLOUGHBY AVENUE,444591,03/31/2023,BROOKLYN,11206,40.69407,-73.94756,303,36,25901,3048818,3017590013,BK0301
1FDV,R722,Emergency Stabilization,R721 SPED - STATEN ISLAND,155 TOMPKINS AVENUE,333475,03/31/2023,STATEN IS,10304,40.620534,-74.077266,501,49,27,5013955,5005340075,SI0102
1FDW,X470,Asbestos  abatement,UNIVERSITY HEIGHTS HS - BRONX,701 ST ANNS AVENUE,72005,03/31/2023,BRONX,10455,40.81825,-73.91103,201,17,71,2001153,2023590240,BX0102
1FDX,X141,Asbestos  abatement,M.S./H.S. 141 - BRONX,660 WEST 237 STREET,498428,03/31/2023,BRONX,10463,40.888338,-73.913486,208,11,309,2085870,2059180376,BX0803
1FDY,M087,Asbestos  abatement,P.S. 87 - MANHATTAN,160 WEST 78 STREET,658936,03/31/2023,MANHATTAN,10024,40.781958,-73.977638,107,6,161,1030196,1011490007,MN0702
1FDZ,M198,Asbestos  abatement,P.S. 198 - MANHATTAN,1700 3RD AVENUE,237858,03/31/2023,MANHATTAN,10128,40.784826,-73.949611,108,5,15801,1048492,1015240023,MN0802
1FE0,Q197,Asbestos  abatement,P.S. 197 - QUEENS,825 HICKSVILLE ROAD,283121,03/31/2023,QUEENS,11691,40.600199,-73.743968,414,31,101002,4298856,4155970001,QN1401
1FE1,Q107,Asbestos  abatement,P.S. 107 - QUEENS,167-02 45 AVENUE,226197,03/31/2023,QUEENS,11358,40.756013,-73.799706,407,19,1195,4123454,4054460018,QN0705
1FE2,Q450,Asbestos  abatement,NEWCOMERS HIGH SCHOOL - Q,28-01 41ST AVENUE,30124,03/31/2023,QUEENS,11101,40.751356,-73.937445,401,26,3301,4004874,4004040001,QN0105
1FE3,Q138,Asbestos  abatement,P.S. 138 - QUEENS,251-11 WELLER AVENUE,332436,03/31/2023,QUEENS,11422,40.659728,-73.735176,413,31,660,4288640,4135780001,QN1307
1FE4,Q017,Asbestos  abatement,P.S. 17 - QUEENS,28-37 29 STREET,281625,03/31/2023,QUEENS,11102,40.768985,-73.922428,401,22,71,4007663,4005940001,QN0103
1FE5,Q223,Asbestos  abatement,P.S. 223 - QUEENS,125-20 SUTPHIN BOULEVARD,35722,03/31/2023,QUEENS,11434,40.674541,-73.789417,412,28,18401,4261713,4120510001,QN1203
1FE6,K183,Asbestos  abatement,P.S. 446 - BROOKLYN,76 RIVERDALE AVENUE,125275,03/31/2023,BROOKLYN,11212,40.660204,-73.913933,316,41,896,3082253,3035970011,BK1602
1FE7,Q192,Asbestos  abatement,I.S. 192 - QUEENS,109-89 204 STREET,203968,03/31/2023,QUEENS,11412,40.70646,-73.753579,412,27,508,4234318,4109440301,QN1206
1FE8,M046,Asbestos  abatement,P.S. 46 - MANHATTAN,2987 FREDERICK DOUGLASS BOULEV,19177,03/31/2023,,,,,,,,,,
1FE9,X033,Asbestos  abatement,P.S. 33 - BRONX,2424 JEROME AVENUE,140491,03/31/2023,BRONX,10468,40.86185,-73.90176,205,14,239,2014099,2031880020,BX0503
1FEA,Q455,Indoor Building Improvement,NEWTOWN HS - QUEENS,48-01 90 STREET,714319,03/31/2023,QUEENS,11373,40.741122,-73.874721,404,25,461,4045629,4018490001,QN0401
1-Feb,K062,Asbestos  abatement,I.S. 62 - BROOKLYN,700 CORTELYOU ROAD,62418,03/31/2023,BROOKLYN,11218,40.638686,-73.971651,312,39,490,3126842,3053910001,BK1203
1FEC,K051,Asbestos  abatement,I.S. 51 - BROOKLYN,350 5 AVENUE,35551,03/31/2023,BROOKLYN,11215,40.672015,-73.983947,306,39,135,3021057,3009810111,BK0602
1FED,Q152,Asbestos  abatement,P.S. 152 - QUEENS,33-52 62 STREET,635403,03/31/2023,QUEENS,11377,40.753037,-73.900123,402,25,293,4027102,4011840014,QN0203
1FEE,M010,Emergency Stabilization,FREDERICK DOUGLAS ACADEMY - M,2581 7TH AVENUE,93637,03/31/2023,MANHATTAN,10039,40.824319,-73.93712,110,9,236,1060198,1020160100,MN1002
1FEF,Q809,Asbestos  abatement,Q224 SPED - QUEENS,221-21 CORBETT ROAD,40810,03/31/2023,QUEENS,11361,40.770276,-73.764033,411,19,1113,4438249,4061850001,QN1102
1FEG,M083,Asbestos  abatement,P.S. 83 - MANHATTAN,219 EAST 109 STREET,170441,03/31/2023,MANHATTAN,10029,40.793194,-73.942548,111,8,180,1052436,1016590012,MN1102
1FEH,Q013,Asbestos  abatement,P.S. 13 - QUEENS,55-01 94TH STREET,156912,03/31/2023,QUEENS,11373,40.737613,-73.86851,404,25,457,4437297,4019010040,QN0401
1FEI,M480,Asbestos  abatement,P.S. 225 - MANHATTAN,317 EAST 67 STREET,28525,03/31/2023,MANHATTAN,10065,40.765359,-73.960059,108,5,118,1083343,1014420001,MN0801
1FEJ,K515,Emergency Stabilization,BROOKLYN THEATRE ARTS H.S. - K,6565 FLATLANDS AVENUE,1390151,03/31/2023,BROOKLYN,11236,40.633285,-73.916735,318,46,950,3224139,3079980005,BK1803
1FEK,K220,Asbestos  abatement,I.S. 220 - BROOKLYN,4812 9 AVENUE,172069,03/31/2023,BROOKLYN,11220,40.640778,-74.00049,312,43,10802,3012824,3007780023,BK1201
1FEL,K682,Asbestos  abatement,P.S. 896 - BROOKLYN,736 48 STREET,88747,03/31/2023,BROOKLYN,11220,40.643018,-74.003856,307,43,10801,3332092,3007770001,BK0703
1FEM,X115,"Emergency, Unspecified",M.S. 363 - BRONX,120 EAST 184 STREET,157742,03/31/2023,BRONX,10468,40.859752,-73.900161,205,14,23703,2013899,2031720046,BX0503
1FEN,K041,Asbestos  abatement,P.S. 41 - BROOKLYN,411 THATFORD AVENUE,84464,03/31/2023,BROOKLYN,11212,40.660306,-73.907355,316,41,918,3082389,3036040001,BK1602
1FEO,M137,Asbestos  abatement,P.S. 184 - MANHATTAN,327 CHERRY STREET,112475,03/31/2023,MANHATTAN,10002,40.711549,-73.986542,103,1,201,1003143,1002450007,MN0301
1FEP,K425,Asbestos  abatement,JAMES MADISON HS - BROOKLYN,3787 BEDFORD AVENUE,129338,03/31/2023,BROOKLYN,11229,40.609912,-73.948512,315,48,642,3182721,3067880001,BK1502
1FEQ,Q067,Asbestos  abatement,J.H.S. 67 - QUEENS,51-60 MARATHON PARKWAY,22630,03/31/2023,QUEENS,11362,40.762708,-73.733694,411,19,150701,4170797,4082210012,QN1103
1FER,X131,Asbestos  abatement,I.S. 131 - BRONX,885 BOLTON AVENUE,67059,03/31/2023,BRONX,10473,40.82346,-73.859647,209,18,42,2103869,2036440001,BX0902
1FET,Q168,"Emergency, Unspecified",I.S. 250 - QUEENS,158-40 76 ROAD,551970,03/31/2023,QUEENS,11366,40.724458,-73.810216,408,24,1257,4147847,4068260001,QN0802
1FEU,K127,Asbestos  abatement,P.S. 127 - BROOKLYN,922 78TH STREET,80908,03/31/2023,BROOKLYN,11228,40.623762,-74.017799,310,38,206,3150481,3059730001,BK1002
1FEV,Q067,Asbestos  abatement,J.H.S. 67 - QUEENS,51-60 MARATHON PARKWAY,145514,03/31/2023,QUEENS,11362,40.762708,-73.733694,411,19,150701,4170797,4082210012,QN1103
